id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,yr_built,zipcode
3879900750,2014,579000,2,2.5,1280,1051,2,3,2009,98119
7234600820,2015,552500,3,1.5,1300,1435,2,3,2007,98122
1946000100,2015,467000,4,2.75,2170,5024,2,3,2012,98059
8943600870,2014,305000,4,2.25,1763,3717,2,3,2012,98031
6145600557,2014,212000,2,1.5,1020,1525,2,3,2004,98133
7203140180,2014,429000,4,2.5,1840,4593,2,3,2010,98053
3277801592,2014,479950,3,2,1820,1358,3,3,2014,98126
461003835,2014,825000,3,3.5,2670,3000,2,3,2014,98117
424069279,2015,1.18E+06,6,6.5,6260,10955,2,3,2007,98075
1760651000,2014,250000,3,2.25,1400,3814,2,3,2012,98042
3057000070,2014,289000,2,1.5,1160,2158,2,3,1982,98034
2895810200,2014,265000,3,2.5,1400,3368,2,3,2013,98146
2325300060,2014,344000,3,2.5,1232,1130,3,3,2007,98125
9151600055,2014,749000,4,2.75,2700,6000,2,4,1910,98116
7853321260,2014,492000,4,2.5,2550,6382,2,3,2007,98065
4219610320,2015,552500,4,2.5,3260,6902,2,3,2008,98059
2902200016,2014,653500,2,2.5,1680,1240,2,3,2014,98102
7518507055,2015,855000,4,3.25,2630,2550,2,3,2006,98117
7502700060,2014,333000,3,1.5,1260,5758,2,3,1999,98006
3448740160,2014,415000,4,2.5,2550,4500,2,3,2009,98059
179001455,2014,445000,4,3.25,3450,5000,2,3,2008,98178
8669160270,2014,273500,3,2.5,1550,3402,2,3,2009,98002
4215270070,2014,969990,4,2.5,4150,8436,2,3,2014,98075
170000060,2014,1.2E+06,5,3.5,3900,4400,2,3,2014,98107
7410200431,2014,430000,3,3.25,1550,1444,3,3,2006,98115
6600060140,2015,392000,4,2.5,2130,4000,2,3,2014,98146
2324059314,2014,795000,4,2.5,2890,7798,2,3,2005,98006
9376301111,2014,457000,3,2.5,1220,1330,2,3,2008,98117
8956200560,2015,453000,4,2.5,2502,8306,2,3,2013,98001
6749700002,2014,376000,3,2,1340,1384,3,3,2008,98103
1438000390,2014,469995,4,2.5,2350,3800,2,3,2014,98059
8682301600,2015,540000,3,2.5,1810,3930,2,3,2008,98053
7853361370,2014,555000,4,2.5,3310,6500,2,3,2012,98065
3333001997,2014,445000,3,2,1620,5101,1,3,2006,98118
7899800857,2014,256950,2,2,1070,635,2,3,2008,98106
7338220370,2014,297000,4,2.5,2230,4952,2,3,2011,98002
9406530160,2014,320000,4,2.5,1970,4558,2,3,2005,98038
7853280370,2014,805000,5,4.5,4600,7810,2,3,2006,98065
2937300520,2014,799990,4,2.75,3110,6050,2,3,2014,98052
2738640310,2015,680000,4,2.5,3490,3677,2,3,2007,98072
6056100312,2014,395000,3,2.5,1600,1936,2,3,2007,98108
2856100260,2014,732000,3,2.5,1960,3060,2,3,2010,98117
2724049222,2014,163800,2,2.5,1000,1092,2,3,2004,98118
2724049222,2014,220000,2,2.5,1000,1092,2,3,2004,98118
6149700197,2014,308625,2,2,1500,1408,3,3,1999,98133
3166900200,2015,375000,3,2.5,2424,5931,2,3,2014,98042
5137800030,2014,300000,4,2.5,2303,3826,2,3,2006,98092
3832080070,2014,284000,3,2.5,1880,6008,2,3,2009,98042
9828702336,2015,610000,2,2,1210,740,2,3,2014,98112
7203180370,2015,955000,4,3.25,3720,6765,2,3,2012,98053
3901100030,2014,982000,4,2.75,3610,8580,2,3,2014,98033
3126049500,2014,359000,3,1.5,1360,885,3,3,2008,98103
6666830390,2014,779380,5,2.5,2590,7084,2,3,2014,98052
1832100055,2014,1.51E+06,5,3.25,4390,11250,2,3,2007,98040
3629700030,2015,635000,3,3,2290,1407,2.5,3,2014,98027
3630200960,2014,1.06E+06,4,3.75,3880,9979,2.5,3,2007,98029
7625702431,2014,389500,3,2.5,1350,874,3,3,2006,98136
2895800390,2014,359800,5,2.5,2170,2752,2,3,2014,98106
3753000030,2014,399950,3,3,1296,1051,3,3,2009,98125
1773100926,2014,320000,3,3.25,1530,1602,2,3,2013,98106
301400320,2014,255900,3,2.5,1489,3266,2,3,2014,98002
6600060160,2015,380000,4,2.5,2130,4467,2,3,2014,98146
1861100267,2014,580000,3,2.75,1430,1521,2,3,2009,98119
3438500036,2015,545000,5,3.75,2380,7268,1,3,2008,98106
3869900036,2014,451300,3,2.5,1420,814,2,3,2008,98136
1042700270,2014,852880,4,3.25,3450,6184,2,3,2014,98074
6817750340,2014,305000,4,2.5,1914,3150,2,3,2009,98055
3448001412,2015,295000,2,1.5,988,1080,3,3,2007,98125
301400800,2014,261000,3,2.25,1584,2800,2,3,2012,98002
7852090570,2015,560000,4,2.5,2630,5710,2,3,2001,98065
7203180070,2014,795000,4,3.25,3520,5250,2,3,2012,98053
5416510200,2014,384950,4,2.5,2380,4913,2,3,2006,98038
1931300977,2014,500000,3,1.75,1410,1197,3,3,2012,98103
7853390260,2015,640000,4,3.5,3220,5741,2,3,2013,98065
9578500810,2014,418000,4,3.25,3266,5969,2,3,2014,98023
6844700575,2014,799000,3,2,2550,4794,2,3,2007,98115
3751601877,2015,552900,4,3.5,3828,18900,2.5,3,2014,98001
3869900136,2014,539950,3,2.25,1670,1596,3,3,2014,98136
8956200960,2015,524225,4,2.5,3056,11385,2,3,2014,98001
2883200083,2015,424950,2,1.5,1000,1188,3,3,2005,98115
2028700570,2014,560000,3,3.25,1530,1786,2,3,2007,98117
4188300030,2015,715000,5,3,3490,6091,2,3,2009,98011
7883603648,2014,300000,5,2.5,2760,6000,2,3,2006,98108
3630080030,2015,405000,3,2.5,1440,2163,2,3,2005,98029
173000036,2014,327000,3,3,1370,1001,3,3,2009,98133
2862500070,2014,859950,6,4,3180,6551,2,3,2014,98074
7017200055,2015,560000,4,3,2720,7570,2,3,2008,98133
3278611610,2014,379900,3,2.5,1800,2792,2,3,2011,98126
4305500030,2015,625000,3,2.5,3220,6409,2,3,2008,98059
255460240,2015,398096,3,2.5,2370,5321,2,3,2014,98038
1773100416,2014,315000,3,2.5,1410,1325,2,3,2007,98106
2937300560,2014,939000,4,3.5,3640,6049,2,3,2014,98052
9510860560,2014,674000,3,2.5,1920,3624,2,3,2003,98052
1085621740,2014,306000,4,2.5,2267,3577,2,3,2014,98092
4139300135,2014,2.321E+06,5,4.75,5780,17004,2,3,2006,98040
5100400241,2015,394950,2,1,1131,1304,3,3,2011,98115
2428100070,2014,914154,3,3.5,2940,6431,2,3,2014,98075
726059485,2014,496000,3,2.5,2180,4533,2,3,2010,98011
9834201370,2015,430100,3,2.25,1400,1078,2,3,2009,98144
8564860270,2014,449990,4,2.5,2680,5539,2,3,2013,98045
8564860270,2015,502000,4,2.5,2680,5539,2,3,2013,98045
3395071580,2015,310000,3,2.5,1300,3612,2,3,2005,98118
3682000060,2015,349950,4,3.5,2796,3520,2.5,3,2013,98001
1646500810,2014,625000,2,1.75,1460,1500,2,3,2008,98103
7768800160,2014,1.05471E+06,4,3.5,4210,6481,2,3,2014,98075
3629980860,2014,680000,4,2.75,2330,3920,2,3,2005,98029
629890070,2014,828950,4,3.5,3930,5680,2,3,2013,98027
7299600140,2015,274950,3,2.5,1608,4000,2,3,2014,98092
1332700030,2015,293000,2,2.25,1610,1968,2,4,1979,98056
3630220140,2014,795000,4,3.5,3200,3250,2,3,2007,98029
301400240,2014,282900,4,2.5,1710,3500,2,3,2014,98002
1233100710,2015,909950,5,3.75,3050,8972,2,3,2014,98033
293070270,2014,922755,4,3.5,3560,4951,2,3,2014,98074
3304030140,2015,424000,4,2.5,2650,8685,2,3,2006,98001
5095401070,2015,630000,3,2.5,3490,12410,2,3,2009,98059
6358900070,2014,810000,4,3.25,4140,46173,2,3,2007,98011
8141310030,2014,256703,3,2,1670,4441,1,3,2014,98022
7203140270,2014,386380,3,2.5,1720,3600,2,3,2010,98053
8682320320,2014,485000,2,2,1510,3961,1,3,2010,98053
9542840340,2015,275000,3,2.25,1450,4040,2,3,2010,98038
3943600140,2015,370000,4,2.5,1812,5026,2,3,2011,98055
2902200240,2014,499950,2,2.25,1060,1208,2,3,2005,98102
3274800505,2015,502000,3,2.5,1600,3073,3,3,2009,98144
8080400136,2014,654000,3,3.25,1530,1565,2,3,2005,98122
6371000079,2014,575000,4,2.25,2070,1230,3,3,2013,98116
5379801920,2015,500000,4,2.5,3630,7482,2,3,2008,98188
8562770320,2015,554000,3,2.5,2140,4126,2,3,2005,98027
3449000200,2015,360000,4,1.75,2010,12188,1,4,1960,98059
255470030,2015,619990,4,2.75,2630,4501,2,3,2015,98028
629650030,2015,317500,4,2.5,2233,6025,2,3,2012,98001
3574770030,2014,564950,4,2.75,2990,4521,2,3,2014,98028
7589700055,2014,545000,2,1.25,1240,2150,2,3,2014,98117
3832050570,2015,333700,3,2.5,2230,5050,2,3,2006,98042
5167000140,2014,1.48E+06,3,3.25,3700,2264,2,3,1998,98033
9578060370,2015,530000,4,3,2290,5105,2,3,2012,98028
2767604253,2015,396000,2,1.5,950,865,3,3,2006,98107
8562780800,2014,305000,2,1.75,1120,758,2,3,2012,98027
603000926,2014,380000,5,3.5,2420,4670,2,3,2013,98118
6817750510,2015,305000,4,2.5,1714,3250,2,3,2010,98055
423059409,2014,440000,4,2.5,2230,5650,2,3,2011,98056
522049074,2014,459000,4,3,2530,10000,2,3,2013,98148
1934800193,2015,530000,3,3.5,1550,1233,2,3,2005,98122
847100046,2015,600000,4,2.75,3110,11225,2,3,2012,98059
1250200693,2014,515000,3,3,2100,2409,2,3,2008,98144
7338220200,2015,275000,4,2.5,2150,3721,2,3,2007,98002
1982201596,2015,540000,3,1.75,1630,1404,2,3,2014,98107
7853270830,2014,445000,3,2.5,2230,7934,2,3,2005,98065
9352900200,2015,285000,3,2.5,1320,955,3,3,2009,98106
8850000517,2014,480000,3,2.5,1590,1431,2,3,2010,98144
3395070560,2015,440000,5,3.25,2610,3642,2,3,2005,98118
7211400576,2015,287450,3,2.5,1440,2500,2,3,2008,98146
5169700132,2015,507950,4,2.5,2630,6283,2,3,2006,98059
3204960200,2014,750000,3,3.5,3390,10078,2,3,2012,98056
8024200681,2014,425000,3,1.5,1400,1022,3,3,2007,98115
9358000550,2014,420000,3,3.5,1900,2133,2,3,2009,98126
7625702444,2014,394950,3,2.5,1350,1250,3,3,2006,98136
7853370260,2014,635000,4,3.25,3420,6752,2,3,2012,98065
522079068,2015,513000,3,2.5,2150,161607,2,3,1995,98038
3023000200,2015,380000,4,2.5,2110,5306,2,3,2012,98038
3758900023,2014,1.13E+06,4,3.25,3810,8519,1,3,2007,98033
6204050160,2014,540000,5,3,2870,4369,2,3,2007,98011
8562780200,2015,352499,2,2.25,1240,705,2,3,2009,98027
7702600949,2015,603000,4,3.5,3610,6345,2,3,2008,98058
3442000127,2014,685000,4,2.5,2310,5100,2,3,2013,98177
255550070,2014,330675,4,3,1930,3031,1,3,2006,98019
7165700200,2014,275000,3,3,1390,1080,2,3,2006,98118
8096800270,2014,259950,3,2.5,1578,7340,2,3,2010,98030
4046500160,2014,441000,3,2,1720,15000,1,3,2011,98014
7882600326,2014,1.135E+06,5,3.75,4700,11237,2,3,2006,98033
9122001230,2014,590000,3,3.5,1970,5079,2,3,2007,98144
6373000187,2014,497000,3,2.25,1460,1353,2,3,2012,98116
7967000200,2014,345500,3,2.5,1930,4000,2,3,2014,98001
2902200241,2014,562500,3,2.25,1300,907,2,3,2006,98102
291310390,2014,355000,3,2.25,1445,1087,2,3,2005,98027
1604601572,2014,345000,2,2.25,860,696,2,3,2009,98118
259500270,2014,478000,3,2.5,3040,4535,2,3,2007,98056
3166900270,2015,391500,3,2.5,2424,6143,2,3,2014,98030
2926049582,2015,265000,2,1.5,1084,3427,2,3,1976,98125
3438503230,2014,395000,3,2.5,2510,5320,2,3,2005,98106
2827100075,2014,286308,2,1.5,1220,1036,3,3,2006,98133
1702900624,2014,370000,2,2.25,1280,835,2,3,2009,98118
2856100935,2014,1.079E+06,5,3.5,3740,5610,2,3,2014,98117
301401620,2014,298900,3,2.5,1852,4000,2,3,2014,98002
3630200520,2015,775000,4,2.5,2580,5787,2,3,2007,98029
323079065,2014,790000,4,3.5,3190,31450,2,3,2010,98027
7172200125,2014,1.05E+06,3,2.5,3400,5119,2,3,2014,98115
3057000400,2014,249000,2,1.5,1090,2686,2,3,1982,98034
3022900070,2014,348000,3,2,2360,6145,1,3,2011,98030
9406710060,2014,358000,5,2.5,2460,5604,2,3,2011,98038
3353401070,2014,260000,5,2.5,2025,7760,2,3,2007,98001
7853280570,2014,765000,4,3,4410,5104,2,3,2006,98065
6192410550,2014,739000,3,2.5,2810,5400,2,3,2005,98052
8562710520,2014,890000,5,3.5,4490,6000,2,3,2006,98027
1543000060,2014,462000,4,2.5,3070,6432,2,3,2006,98055
9536600810,2014,380000,4,2.5,1984,32400,1,3,1962,98198
5428000070,2015,770000,5,3.5,4750,8234,2,3,2013,98198
2309000060,2014,641000,4,3.25,2760,4104,2,3,2014,98056
8043700105,2015,2.3E+06,4,4,4360,8175,2.5,3,2007,98008
7792000140,2015,369000,4,2.5,3060,27251,1.5,3,2008,98022
5244801550,2014,1.112E+06,4,3,2770,2650,2,3,2014,98109
9310300160,2014,357000,5,2.5,2990,9240,2,3,2015,98133
6762700376,2014,650000,3,2.75,1540,1251,2,3,2002,98102
1972200428,2014,563500,3,2.5,1400,1312,3.5,3,2007,98103
7304301231,2014,345000,3,2.5,1680,2229,2,3,2007,98155
9512200140,2014,479950,3,2,2260,7163,1,3,2012,98058
7853400260,2014,660000,4,3.5,3400,5196,2,3,2012,98065
97600140,2014,800000,4,2.5,2930,5000,2,3,2007,98006
2822059360,2014,253101,3,2,1239,6036,1,3,2009,98030
6056110200,2014,555000,3,3.5,2100,2479,2,3,2011,98118
6300000226,2014,240000,4,1,1200,2171,1.5,3,1933,98133
6300000226,2015,380000,4,1,1200,2171,1.5,3,1933,98133
9524100196,2014,239000,2,1.5,680,772,2,3,2005,98103
3013300685,2015,760000,4,3.25,2690,3995,2,3,2014,98136
2619950070,2014,430000,4,2.5,2750,7200,2,3,2011,98019
7203110240,2014,660000,3,2.5,2450,4332,2,3,2010,98053
7694200350,2014,399963,4,2.5,2620,4050,2,3,2014,98146
7600136,2014,411000,2,2,1130,1148,2,3,2007,98122
1442880160,2014,483453,4,2.75,2790,5527,2,3,2014,98045
3277801580,2014,469950,3,2,1820,1357,3,3,2014,98126
1442880640,2014,504058,4,2.75,2910,7467,2,3,2013,98045
3845101070,2015,425996,4,2.5,2568,5000,2,3,2014,98092
6791900260,2014,760005,4,2.75,3090,5859,2,3,2010,98074
9828702339,2015,699999,2,2,1460,1085,2,3,2014,98112
2255500125,2014,749950,3,2.5,2010,2263,2,3,2014,98122
5541300135,2014,674600,4,2.5,2610,5140,2,3,2006,98103
4083306616,2015,450000,2,1.5,960,1000,2,3,2008,98103
8096800260,2015,272000,3,2.5,1528,7616,2,3,2011,98030
2997800024,2014,450000,2,1.5,1310,1264,2,3,2006,98106
952005863,2015,643950,3,2.25,1760,2122,3,3,2015,98116
7772850060,2014,290000,3,2.5,1420,3542,2,3,2007,98133
6130500070,2014,378000,3,2.5,1650,2082,3,3,2007,98133
8682300400,2014,728050,3,2.5,2320,6775,1,3,2008,98053
8956200990,2015,499160,4,2.5,2628,11466,2,3,2014,98001
9532000070,2014,536000,4,2.5,2520,4831,2,3,2009,98072
7570050070,2015,419900,5,3.5,2880,5000,2,3,2012,98038
946000295,2014,469000,3,2.25,1440,1362,3,3,2014,98117
3831250350,2015,374000,3,2.5,2185,6042,2,3,2009,98030
6056100160,2014,182568,4,1.5,1500,2106,2,3,2014,98108
1402970070,2014,334888,3,2.5,1769,7324,2,3,2012,98092
2524059267,2014,799900,4,4,3650,18223,2,3,2013,98006
8091670030,2014,383000,4,2.5,2160,6223,2,3,2010,98038
1825079046,2014,580000,3,2.5,1820,374616,2,3,1999,98014
255450390,2014,351999,3,2.5,2370,4200,2,3,2014,98038
9301300270,2015,1.325E+06,3,3,3180,2758,2,3,2008,98109
9347300160,2015,312000,3,2.5,1780,4077,2,3,2011,98038
710600070,2014,674950,4,3.5,2650,3127,2,3,2011,98027
5556300116,2014,1.105E+06,5,2.75,3300,7560,2,3,2007,98052
1324300126,2015,415000,2,2.5,1160,1219,3,3,2007,98107
9279700013,2014,1.25E+06,3,3,3460,5353,2,3,2007,98116
3336500140,2014,208800,3,2.5,1390,2450,2,3,2009,98118
2767604212,2014,452000,2,2.5,1260,1131,3,3,2006,98107
6719600030,2015,837000,5,2.75,2940,5225,2,3,2010,98052
3204930510,2015,780000,5,3.5,3190,4247,2,3,2013,98052
7582700075,2014,1.485E+06,4,3.5,3930,6120,2,3,2007,98105
191100435,2014,1.6E+06,5,3.75,3570,10125,2,3,2014,98040
255450030,2014,369946,3,2.5,2420,4725,2,3,2014,98038
9476200710,2014,530000,3,2.75,3400,7200,2,3,2009,98056
1329300070,2015,386000,4,2.5,2478,6079,2,3,2012,98030
357000135,2015,1.9E+06,4,2.5,3070,7830,2,3,2009,98144
7203600560,2014,735000,4,3.5,3200,7605,2,3,2013,98198
715010140,2014,1.75E+06,5,3.25,5790,12739,2,3,2014,98006
3869900138,2015,489950,3,2.25,1590,926,3,3,2014,98136
2114700374,2015,357500,3,3,1730,1442,2,3,2008,98106
9264450550,2014,329995,4,2.5,2303,3680,2,3,2013,98001
3862710200,2014,414000,3,2.5,1790,3754,2,3,2013,98065
291310310,2014,533500,3,3.5,2490,3517,2,3,2005,98027
3814900260,2015,402395,4,2.5,2669,5385,2,3,2014,98092
8562790710,2015,725000,4,3.25,2610,2552,2,3,2008,98027
3425069117,2014,1.275E+06,6,5.25,6160,27490,2,3,2007,98074
2895800640,2014,239800,2,1.75,1290,1493,2,3,2014,98106
3438500253,2014,616950,5,3.5,3560,5008,2,3,2013,98106
3630200340,2014,1.258E+06,4,3.25,4360,6000,2,3,2007,98027
2770601769,2014,435000,3,2.25,1230,1238,2,3,2009,98199
2225069036,2014,925000,4,3.25,3640,60086,2,3,2005,98074
9525600030,2015,631500,2,2.5,1780,2493,3,3,1981,98107
993002108,2015,399995,3,1.5,1140,1069,3,3,2005,98103
993000327,2014,369950,3,2,1270,1320,3,3,2006,98103
1523059239,2015,475000,5,3.5,2780,3583,2,3,2005,98059
7967000270,2014,353000,4,2.5,1912,5000,2,3,2012,98001
7137800310,2015,329950,4,2.5,2300,9690,2,3,2006,98023
2211300260,2015,367000,3,2.5,2828,4050,2,3,2013,98030
8956200070,2014,447500,4,2.5,2425,9017,2,3,2013,98001
1257201420,2014,595000,4,3.25,3730,4560,2,3,2015,98103
1523300140,2014,325000,1,1,730,1942,1,3,2009,98144
9831200186,2015,690000,2,2.5,1990,1756,3,3,2005,98102
7660100238,2014,329950,3,2.5,1300,812,2,3,2008,98144
5381000477,2015,399500,4,2.5,2560,7492,2,3,2014,98188
207700180,2015,555000,5,2.5,2450,5047,2,3,2007,98011
5288200072,2014,427000,2,1.5,1440,725,2,3,2011,98126
9524100322,2014,375000,3,2.25,1140,1557,3,3,2007,98103
1732800184,2014,499000,2,1.5,1110,957,2,3,2005,98119
1425069103,2014,750000,3,2.5,2620,43832,2,3,2013,98053
8165500790,2014,336900,3,2.5,1690,1200,2,3,2014,98106
7658600081,2014,555000,2,2.75,1950,1610,3,3,2009,98144
1245003268,2014,1.275E+06,4,3.5,3530,8126,2,3,2007,98033
8010100220,2014,999950,4,3.5,3310,4684,2,3,2014,98116
7974200452,2014,975000,5,3,2620,5477,2,3,2009,98115
8943600360,2015,299000,3,2.25,1350,3582,2,3,2010,98031
3026059361,2015,479000,2,2.5,1741,1439,2,3,2007,98034
6130500120,2015,428000,3,2.5,1650,2201,3,3,2007,98133
3575305485,2014,409000,3,2.5,1890,6500,2,3,2012,98074
666000142,2015,798500,3,3,1950,1833,3,3,2009,98004
7853280620,2014,689000,4,3.5,4490,5805,2,3,2006,98065
8946390040,2014,375000,6,2.25,3206,5793,2,3,2012,98032
5416300230,2014,775000,4,3.5,4130,77832,2,3,2011,98042
1604730150,2014,639983,5,3,2800,5700,2,3,2014,98059
8669180150,2015,300000,4,3,1984,4419,2,3,2010,98002
1081330180,2014,627000,4,2.5,2750,11830,2,3,2014,98059
2309710230,2015,275000,3,2.75,1740,5757,1,3,2010,98022
2895800610,2014,352800,4,2.25,1800,2752,2,3,2014,98106
3362400092,2015,565000,3,2.25,1540,1005,3,3,2008,98103
3052700385,2015,765000,4,2.25,2030,2222,2,3,2015,98117
2738640040,2015,644000,4,2.5,3310,4839,2,3,2007,98072
8024200674,2015,461000,3,1.5,1270,1416,3,3,2007,98115
3353400092,2014,270500,5,2.5,2406,7093,2,3,2006,98001
6003500749,2014,640000,2,2.25,1540,965,3,3,2007,98122
8956200530,2014,457000,4,2.5,2820,6983,2,3,2013,98001
133000271,2014,355000,5,2.5,2540,5100,2,3,2014,98168
6749700063,2014,356000,2,2.25,1230,989,3,3,2007,98103
3278613060,2014,425000,4,2.5,1900,2766,2,3,2014,98106
7708200880,2014,562500,5,2.75,2920,6327,2,3,2007,98059
2767600673,2014,460000,3,2.5,1450,1053,2,3,2008,98107
7299810040,2015,790000,4,3,5370,69848,2,3,2005,98042
993000308,2015,401000,3,2,1270,1333,3,3,2006,98103
3364900040,2014,1.095E+06,3,2.5,2550,5100,2,3,2014,98115
9578090180,2015,850000,4,3,3070,7150,2,3,2007,98052
9542840120,2014,274500,3,2.25,1450,4050,2,3,2010,98038
3860900035,2015,1.94E+06,5,3.5,4230,16526,2,3,2008,98004
7202300040,2014,808000,4,2.5,3480,6262,2,3,2003,98053
1773100972,2014,312000,3,2.25,1490,974,2,3,2009,98106
3626039424,2014,320000,3,2.25,1200,1400,3,3,2005,98133
3175200220,2015,410000,3,2.5,2150,4332,2,3,2013,98019
7852120120,2014,725000,3,3.5,3690,8837,2,3,2001,98065
7813500040,2014,335000,4,2.5,1900,3301,2,3,2007,98178
7242800040,2015,519990,4,3.25,1690,1321,2,3,2014,98052
1442880650,2014,533112,4,2.75,2790,8853,2,3,2013,98045
3355400242,2014,274900,3,2,1936,6612,2,3,2014,98001
8562780540,2014,325000,2,2.25,1150,711,2,3,2013,98027
923049203,2014,350000,4,2.5,2040,22653,2,3,2011,98168
3578600141,2014,550000,4,2.5,2470,7539,2,3,2006,98028
53500450,2015,311850,4,2.5,1890,4158,2,3,2014,98042
1934800180,2015,526000,3,2.5,1626,1583,2.5,3,2007,98122
3023000210,2014,375000,4,2.5,2250,5306,2,3,2012,98038
1773100967,2015,299999,3,2.25,1350,1234,2,3,2007,98106
2767704777,2014,436000,3,2.5,1460,1238,2,3,2008,98107
1085621960,2014,303000,3,2.5,2056,3564,2,3,2014,98092
2771602174,2014,525000,2,2.5,1160,1458,2,3,2012,98119
6762700452,2014,575000,3,3,1384,1287,2,3,2006,98102
5695000142,2014,420000,2,1.5,1100,1107,3,3,2008,98103
9578140180,2014,329950,3,2.5,2456,7566,2,3,2012,98023
2124069115,2014,1.83E+06,4,4.25,4500,215186,2,3,2009,98029
3864000120,2015,1.175E+06,4,3.25,3780,10099,1,3,2006,98006
2768200212,2014,499950,2,2.5,1320,1157,2,3,2014,98107
7852070210,2014,1.149E+06,4,3,5940,11533,2,3,2004,98065
7853361210,2015,400000,3,2,1650,5027,1.5,3,2009,98065
8141310040,2014,246950,3,3,1670,4440,1,3,2014,98022
6852700097,2014,630000,3,3.25,1610,1275,2,3,2005,98102
7708210040,2014,561000,5,2.75,3370,10315,2,3,2006,98059
53500760,2014,287000,4,2.5,2660,4082,2,3,2010,98042
3528900771,2015,600000,3,3.25,1690,1473,2,3,2008,98109
9126100813,2014,490000,3,2.25,1620,1062,3,3,2014,98122
3679400503,2015,330000,3,1.75,1300,958,2,3,2011,98108
1760650210,2014,286950,4,2.5,1610,4052,2,3,2013,98042
2652501565,2015,1.55E+06,3,3.25,3530,4920,2,3,2015,98109
1237500577,2015,880000,4,2.5,3550,8618,2,3,2007,98052
6382500084,2014,577450,3,3,1730,1755,3,3,2014,98117
3023000410,2015,405000,5,2.75,2400,4900,2,3,2011,98038
2767601752,2014,510000,3,2.5,1420,1237,3,3,2014,98107
2771604196,2014,465000,2,1.5,1220,1120,2.5,3,2008,98199
1778500620,2014,1.3E+06,4,2.25,2360,4000,2,3,2013,98112
1823059241,2015,609000,4,3.5,3990,11270,2,3,2007,98055
9267200062,2014,336000,3,2.5,1260,1211,3,3,2004,98103
3278606110,2015,375000,3,2.5,1580,2407,2,3,2013,98126
1657530180,2014,294500,3,2.5,1760,2688,2,3,2005,98059
2754700035,2014,925000,5,3.5,3420,4216,2,3,2008,98115
2568200120,2014,730000,5,2.75,2870,6593,2,3,2006,98052
6601200040,2014,280000,4,2.5,1934,5677,2,3,2013,98001
2767601750,2014,500000,3,1.5,1220,962,3,3,2014,98107
7853350220,2015,605000,3,2.75,2450,5750,2,3,2013,98065
6163900628,2014,379950,3,3.25,1860,1787,3,3,2007,98155
1689401526,2015,605000,3,2.5,1500,1119,3,3,2008,98109
8725950360,2015,720000,2,1.75,1570,1108,3,3,2007,98004
9826700697,2014,549900,3,2,1280,960,2,3,2014,98122
9578500180,2015,427000,3,2.5,3192,5653,2,3,2014,98023
9826700707,2014,492000,3,2.5,1690,1479,3,3,2005,98122
8138870530,2014,419190,2,2.5,1590,1426,2,3,2014,98029
4188300180,2014,650000,3,2.5,2870,7288,2,3,2012,98011
5416510530,2014,379950,4,2.5,2580,4818,2,3,2005,98038
4181200540,2014,269800,4,2.75,1830,3420,2,3,2012,98198
2222059154,2014,407000,4,2.5,2927,6000,2,3,2011,98042
8032700072,2015,580000,3,1.5,1320,1250,3,3,2008,98103
7203140220,2015,389700,3,2.5,1720,3581,2,3,2011,98053
1278000210,2015,110000,2,1,828,4524,1,3,1968,98001
6058600220,2014,230000,3,1.5,1040,1264,2,3,2015,98144
1442880610,2014,533380,4,2.75,2790,6685,2,3,2014,98045
3679400484,2014,295500,3,2.5,1410,1332,2,3,2014,98108
3825310180,2014,860000,4,4.5,4040,8400,2,3,2006,98052
3630220180,2014,812000,4,3.5,3370,3634,2,3,2007,98029
3336500180,2014,324500,3,2.5,1660,3990,2,3,2009,98118
2781270530,2015,193000,2,1.75,910,2550,1,3,2004,98038
993001563,2014,355000,3,2.25,1280,959,3,3,2005,98103
9578060540,2014,525000,4,2.75,2360,4924,2,3,2008,98028
2222059052,2015,370950,3,2.5,2529,9653,2,3,2012,98042
1239400650,2014,1.242E+06,4,3.5,4700,10183,1,3,2002,98033
8835800450,2015,950000,3,2.5,2780,275033,1,3,2006,98045
293070120,2014,888990,4,2.75,3540,5500,2,3,2014,98074
1176001117,2015,705000,3,2.5,1580,1321,2,3,2014,98107
7889601165,2014,268000,3,2.5,1700,2250,2,3,2014,98168
7227801581,2014,305450,3,2.5,1600,3573,2,3,2013,98056
9895000040,2014,399900,2,1.75,1410,1005,1.5,3,2011,98027
9528102993,2014,495000,3,1.5,1580,1228,3,3,2014,98115
3746700120,2014,857326,3,3.5,3940,11632,2,3,2014,98166
745530040,2014,845950,5,2.75,4450,9600,2,3,2014,98011
7299600180,2014,303210,4,2.5,2009,5000,2,3,2014,98092
2149800278,2014,343000,6,5,2732,7655,2,3,2009,98002
2517000650,2014,300000,3,2.5,2090,4590,2,3,2005,98042
6021503708,2014,334900,2,2.5,980,1013,3,3,2008,98117
8559300120,2015,477500,5,3.5,2815,5619,2,3,2012,98055
3305100230,2014,820000,4,2.5,3170,8523,2,3,2008,98033
2135200155,2014,580000,5,3.25,3030,7410,2,3,2014,98106
2919700109,2014,350000,2,2.5,1280,940,2,3,2006,98103
8725950220,2015,910000,3,2.5,2030,1160,3,3,2007,98004
1776230220,2014,414000,3,2.5,2490,4540,2.5,3,2012,98059
9211010230,2015,525000,3,2.5,3030,4500,2,3,2009,98059
